"amount","freq","HPA","ask1","ask2","ask3","control","treatment","ask","ratio","size","gave","sizeno","years","couple","female","redcty","bluecty","askd1","askd2","askd3","cases","nonlit","ratio2","ratio3","size25","size50","size100","MRM2","dormant","ltmedMRA","red0","blue0","close25","amountchange"
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,4,5,0,0,0,0,0,36,1,1,0,1,1,-25
0,2,50,55,70,85,0,1,1,2,3,0,0,3,0,1,1,0,1,0,0,1,3,1,0,0,0,1,6,0,0,0,1,0,-50
25,3,100,125,160,190,0,1,2,1,2,1,0,3,0,1,1,0,0,1,0,2,6,0,0,0,1,0,5,0,1,1,0,0,0
0,9,50,55,70,85,0,1,1,3,3,0,0,3,0,1,1,0,1,0,0,1,5,0,1,0,0,1,6,0,0,1,0,0,-50
0,1,25,35,45,55,0,1,2,3,2,0,0,3,0,0,0,1,0,1,0,2,1,0,1,0,1,0,36,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,3,1,4,0,1,3,0,0,0,1,0,0,1,2,1,0,0,0,0,0,36,1,1,1,0,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,5,0,0,0,0,0,36,1,1,1,0,0,-25
0,2,25,35,45,55,0,1,3,2,2,0,0,3,0,0,1,0,0,0,1,2,1,1,0,0,1,0,18,1,1,0,1,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,1,0,0,0,0,0,36,1,1,1,0,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,36,1,1,1,0,0,-25
0,2,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,1,0,0,1,0,-35
0,1,50,55,70,85,0,1,3,2,4,0,1,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0,36,1,0,1,0,0,-50
0,1,50,55,70,85,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,6,0,0,0,0,0,36,1,0,1,0,0,-50
0,1,25,35,45,55,0,1,3,1,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36,1,1,0,1,1,-25
0,3,55,65,85,100,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,1,0,1,0,0,-55
0,1,25,35,45,55,0,1,1,3,1,0,0,3,0,0,1,0,1,0,0,3,4,0,1,1,0,0,36,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,2,1,3,0,0,3,1,0,1,0,0,1,0,1,1,0,0,0,0,1,36,1,1,1,0,0,-25
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,36,1,0,0,1,0,-35
0,2,45,55,70,85,0,1,3,2,1,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,27,1,0,0,1,1,-45
0,4,65,75,95,120,0,1,1,3,3,0,0,3,0,0,1,0,1,0,0,3,4,0,1,0,0,1,2,0,0,0,1,0,-65
0,2,50,55,70,85,0,1,3,3,2,0,0,3,0,1,1,0,0,0,1,1,0,0,1,0,1,0,20,1,0,1,0,0,-50
0,3,55,65,85,100,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,16,1,0,1,0,0,-55
0,3,25,35,45,55,0,1,1,3,1,0,0,3,0,1,0,1,1,0,0,2,1,0,1,1,0,0,11,1,1,0,1,0,-25
0,3,45,55,70,85,0,1,1,1,2,0,0,3,0,1,0,1,1,0,0,4,5,0,0,0,1,0,19,1,0,0,1,1,-45
0,2,50,25,35,50,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,8,1,0,1,0,0,-50
0,1,25,35,45,55,0,1,1,2,2,0,0,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,36,1,1,0,1,0,-25
0,1,35,45,60,70,0,1,3,2,1,0,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,36,1,0,1,0,0,-35
0,2,75,25,35,50,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,6,0,0,0,1,0,-75
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,1,1,-35
0,4,150,175,220,265,0,1,3,1,1,0,0,3,0,0,0,1,0,0,1,3,4,0,0,1,0,0,3,0,0,0,1,0,-150
0,4,55,65,85,100,0,1,2,2,2,0,0,3,0,0,0,1,0,1,0,2,0,1,0,0,1,0,4,0,0,0,1,0,-55
0,1,35,45,60,70,0,1,2,3,2,0,0,3,0,0,1,0,0,1,0,1,3,0,1,0,1,0,36,1,0,0,1,0,-35
0,9,45,55,70,85,0,1,2,2,1,0,0,3,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-45
0,3,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,0,1,1,0,0,-25
0,3,125,150,190,225,0,1,3,3,4,0,1,3,0,0,1,0,0,0,1,2,6,0,1,0,0,0,9,1,0,1,0,0,-100
0,1,50,55,70,85,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,5,0,0,0,0,0,36,1,0,1,0,0,-50
0,2,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,23,1,1,1,0,1,-20
0,3,35,45,60,70,0,1,1,3,2,0,0,3,0,0,1,0,1,0,0,1,3,0,1,0,1,0,10,1,1,1,0,0,-25
0,5,25,35,45,55,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,5,0,0,0,0,0,8,1,1,0,1,1,-25
0,1,25,35,45,55,0,1,3,2,3,0,0,3,0,1,1,0,0,0,1,1,5,1,0,0,0,1,36,1,1,1,0,0,-25
0,7,60,65,85,100,0,1,2,1,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,1,1,-50
0,3,25,35,45,55,0,1,1,1,3,0,0,3,0,1,1,0,1,0,0,2,6,0,0,0,0,1,29,1,1,1,0,0,-20
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,36,1,1,1,0,1,-25
0,5,25,35,45,55,0,1,2,1,4,0,1,3,0,0,1,0,0,1,0,1,5,0,0,0,0,0,26,1,1,1,0,0,-15
0,1,25,35,45,55,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,4,0,0,0,0,0,36,1,1,0,1,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,36,1,1,0,1,0,-25
0,4,65,75,95,120,0,1,3,3,3,0,0,3,0,0,0,1,0,0,1,2,1,0,1,0,0,1,6,0,0,1,0,0,-65
0,1,25,35,45,55,0,1,1,3,3,0,0,3,0,0,0,1,1,0,0,3,4,0,1,0,0,1,36,1,1,0,1,0,-25
0,4,25,35,45,55,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,1,0,0,0,0,0,30,1,1,1,0,0,-10
0,5,180,200,250,300,0,1,3,2,2,0,0,3,0,0,0,1,0,0,1,3,4,1,0,0,1,0,2,0,0,0,1,0,-180
0,4,45,55,70,85,0,1,1,1,3,0,0,3,0,0,1,0,1,0,0,0,5,0,0,0,0,1,6,0,1,1,0,0,-25
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,36,1,0,1,0,1,-35
0,11,60,65,85,100,0,1,3,1,2,0,0,3,0,0,1,0,0,0,1,3,4,0,0,0,1,0,2,0,1,0,1,0,-25
25,2,35,45,60,70,0,1,1,2,2,1,0,3,0,1,0,1,1,0,0,3,4,1,0,0,1,0,24,1,1,0,1,0,5
0,2,20,25,35,50,0,1,3,1,3,0,0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,1,18,1,1,1,0,0,-15
0,2,45,55,70,85,0,1,1,3,1,0,0,3,0,0,0,1,1,0,0,3,4,0,1,1,0,0,27,1,0,0,1,0,-45
0,2,45,55,70,85,0,1,3,2,1,0,0,3,1,0,1,0,0,0,1,1,1,1,0,1,0,0,12,1,0,1,0,1,-45
0,2,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,26,1,0,0,1,0,-35
0,3,45,55,70,85,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,-45
0,3,45,55,70,85,0,1,2,3,1,0,0,3,0,0,0,1,0,1,0,3,4,0,1,1,0,0,8,1,0,0,1,0,-45
0,3,55,65,85,100,0,1,2,2,1,0,0,3,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,-55
0,4,35,45,60,70,0,1,2,3,1,0,0,3,0,0,1,0,0,1,0,2,1,0,1,1,0,0,3,0,1,0,1,0,-30
0,3,35,45,60,70,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,4,5,0,0,0,0,0,23,1,0,0,1,1,-35
0,1,50,55,70,85,0,1,3,3,1,0,0,3,0,0,1,0,0,0,1,0,1,0,1,1,0,0,36,1,0,0,1,0,-50
0,4,60,65,85,100,0,1,3,1,2,0,0,3,0,0,0,1,0,0,1,3,4,0,0,0,1,0,5,0,0,0,1,0,-60
0,2,45,55,70,85,0,1,2,2,2,0,0,3,0,0,1,0,0,1,0,0,4,1,0,0,1,0,10,1,0,1,0,1,-45
0,4,35,45,60,70,0,1,2,2,4,0,1,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-35
0,2,70,75,95,120,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,1,0,0,0,0,0,18,1,0,1,0,0,-70
0,5,75,85,110,130,0,1,1,3,4,0,1,3,0,1,1,0,1,0,0,2,6,0,1,0,0,0,7,0,0,1,0,0,-75
0,10,55,65,85,100,0,1,3,3,3,0,0,3,0,0,1,0,0,0,1,3,1,0,1,0,0,1,5,0,0,1,0,0,-50
0,2,35,45,60,70,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,3,4,0,0,0,0,0,26,1,0,0,1,0,-35
0,2,25,35,45,55,0,1,2,2,4,0,1,3,0,0,1,0,0,1,0,2,6,1,0,0,0,0,18,1,1,1,0,0,-25
0,3,35,45,60,70,0,1,1,2,3,0,0,3,0,0,0,1,1,0,0,3,4,1,0,0,0,1,14,1,0,0,1,0,-35
50,4,100,125,160,190,0,1,2,3,2,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,7,0,0,0,1,0,0
0,3,35,45,60,70,0,1,2,2,4,0,1,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,9,1,0,0,1,0,-35
0,4,45,55,70,85,0,1,2,3,2,0,0,3,0,0,1,0,0,1,0,3,4,0,1,0,1,0,5,0,0,0,1,0,-45
0,1,25,35,45,55,0,1,3,2,1,0,0,3,0,0,1,0,0,0,1,3,4,1,0,1,0,0,36,1,1,0,1,0,-25
0,4,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,-35
0,2,125,150,190,225,0,1,3,1,3,0,0,3,0,0,0,1,0,0,1,2,5,0,0,0,0,1,13,1,0,0,1,0,-125
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,36,1,0,1,0,0,-35
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,36,1,1,1,0,0,-25
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,4,5,0,0,0,0,0,36,1,1,0,1,1,-25
0,4,25,35,45,55,0,1,1,2,1,0,0,3,0,1,1,0,1,0,0,2,1,1,0,1,0,0,2,0,1,1,0,0,-12.5
0,5,50,55,70,85,0,1,1,3,4,0,1,3,0,0,1,0,1,0,0,3,4,0,1,0,0,0,6,0,1,0,1,0,-12.5
0,3,25,35,45,55,0,1,1,2,4,0,1,3,0,1,0,1,1,0,0,3,4,1,0,0,0,0,6,0,1,0,1,0,-12.5
0,3,20,25,35,50,0,1,1,3,2,0,0,3,0,0,1,0,1,0,0,3,4,0,1,0,1,0,6,0,1,0,1,0,-12.5
0,1,25,35,45,55,0,1,3,3,4,0,1,3,0,0,0,1,0,0,1,2,1,0,1,0,0,0,36,1,1,0,1,0,-25
0,5,40,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,5,0,0,0,0,0,22,1,0,1,0,0,-35
0,1,25,35,45,55,0,1,1,3,4,0,1,3,0,1,0,1,1,0,0,1,3,0,1,0,0,0,36,1,1,0,1,0,-25
0,3,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,4,0,0,0,0,0,13,1,1,0,1,0,-25
0,1,50,55,70,85,0,1,2,1,4,0,1,3,0,1,0,1,0,1,0,1,5,0,0,0,0,0,36,1,0,1,0,0,-50
0,4,55,65,85,100,0,1,2,1,3,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,6,0,0,1,0,0,-50
0,1,25,35,45,55,0,1,1,3,1,0,0,3,0,0,0,1,1,0,0,3,4,0,1,1,0,0,36,1,1,0,1,0,-25
0,2,25,35,45,55,0,1,3,2,4,0,1,3,0,0,1,0,0,0,1,3,1,1,0,0,0,0,23,1,1,1,0,0,-25
0,3,25,35,45,55,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,1,1,0,1,0,-25
0,1,45,55,70,85,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,35,1,0,0,1,0,-45
0,3,25,35,45,55,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,-25
0,8,45,55,70,85,0,1,2,2,3,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,1,-45
0,1,35,45,60,70,0,1,1,2,3,0,0,3,0,0,0,1,1,0,0,4,5,1,0,0,0,1,35,1,0,0,1,1,-35
0,3,75,85,110,130,0,1,2,3,4,0,1,3,0,0,1,0,0,1,0,3,4,0,1,0,0,0,1,0,0,0,1,0,-75
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,35,1,0,0,1,0,-35
0,2,70,75,95,120,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,6,0,0,0,0,0,22,1,0,1,0,0,-70
0,1,35,45,60,70,0,1,2,1,4,0,1,3,0,0,1,0,0,1,0,2,6,0,0,0,0,0,35,1,0,1,0,0,-35
0,2,35,45,60,70,0,1,2,1,3,0,0,3,,,0,1,0,1,0,1,0,0,0,0,0,1,30,1,0,0,1,0,-35
0,2,35,45,60,70,0,1,3,2,4,0,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,33,1,0,0,1,1,-35
0,3,35,45,60,70,0,1,1,1,4,0,1,3,0,1,1,0,1,0,0,4,5,0,0,0,0,0,19,1,0,0,1,1,-35
0,5,45,55,70,85,0,1,2,3,1,0,0,19,0,1,0,1,0,1,0,2,1,0,1,1,0,0,17,1,0,0,1,0,-45
0,2,60,65,85,100,0,1,2,2,4,0,1,3,0,0,0,1,0,1,0,2,5,1,0,0,0,0,7,0,0,0,1,0,-60
0,4,45,55,70,85,0,1,1,1,3,0,0,3,0,0,1,0,1,0,0,3,4,0,0,0,0,1,6,0,0,0,1,0,-45
0,4,55,65,85,100,0,1,1,3,1,0,0,3,0,0,0,1,1,0,0,2,0,0,1,1,0,0,6,0,0,0,1,0,-55
0,4,68,75,95,120,0,1,2,1,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0,0,1,0,0,-50
0,4,65,75,95,120,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,4,0,0,0,1,0,-65
0,2,25,35,45,55,0,1,1,2,1,0,0,3,0,0,1,0,1,0,0,0,4,1,0,1,0,0,29,1,1,1,0,1,-25
0,5,18.3700008392,25,35,50,0,1,2,3,3,0,0,3,0,0,1,0,0,1,0,1,3,0,1,0,0,1,14,1,1,0,1,0,-18
0,3,25,35,45,55,0,1,2,3,1,0,0,3,0,1,0,1,0,1,0,2,1,0,1,1,0,0,4,0,1,0,1,0,-10
0,4,500,750,950,1125,0,1,1,2,4,0,1,3,0,0,1,0,1,0,0,1,5,1,0,0,0,0,6,0,0,1,0,0,-500
0,5,35,45,60,70,0,1,2,3,3,0,0,3,0,0,0,1,0,1,0,3,4,0,1,0,0,1,6,0,1,0,1,0,-12.5
0,4,25,35,45,55,0,1,1,3,2,0,0,3,0,0,1,0,1,0,0,3,4,0,1,0,1,0,10,1,1,0,1,0,-12.5
25,14,35,45,60,70,0,1,1,2,4,1,1,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,0,1,1,0,0,10
0,4,35,45,60,70,0,1,1,2,4,0,1,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,1,1,0,0,-12.5
0,6,35,45,60,70,0,1,1,3,3,0,0,3,0,1,1,0,1,0,0,0,1,0,1,0,0,1,5,0,1,1,0,0,-20
0,1,50,55,70,85,0,1,2,3,2,0,0,3,1,0,0,1,0,1,0,2,1,0,1,0,1,0,35,1,0,0,1,0,-50
0,1,25,35,45,55,0,1,3,3,3,0,0,3,0,1,1,0,0,0,1,4,5,0,1,0,0,1,35,1,1,0,1,1,-25
0,1,50,55,70,85,0,1,3,3,2,0,0,3,0,0,1,0,0,0,1,1,1,0,1,0,1,0,35,1,0,1,0,1,-50
0,1,25,35,45,55,0,1,3,2,1,0,0,3,0,1,0,1,0,0,1,0,2,1,0,1,0,0,35,1,1,1,0,0,-25
0,1,50,55,70,85,0,1,3,3,4,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,35,1,0,1,0,0,-50
0,6,50,55,70,85,0,1,2,1,2,0,0,3,0,0,0,1,0,1,0,1,4,0,0,0,1,0,7,0,0,1,0,1,-50
0,2,50,55,70,85,0,1,3,2,3,0,0,3,0,0,0,1,0,0,1,2,1,1,0,0,0,1,12,1,0,0,1,0,-50
0,1,50,55,70,85,0,1,3,3,2,0,0,3,0,0,0,1,0,0,1,1,5,0,1,0,1,0,35,1,0,1,0,0,-50
0,1,50,55,70,85,0,1,1,2,3,0,0,3,0,1,0,1,1,0,0,1,4,1,0,0,0,1,35,1,0,1,0,1,-50
0,1,25,35,45,55,0,1,1,2,1,0,0,3,0,0,0,1,1,0,0,1,5,1,0,1,0,0,35,1,1,1,0,0,-25
0,4,45,55,70,85,0,1,1,2,4,0,1,3,0,1,0,1,1,0,0,4,5,1,0,0,0,0,5,0,1,0,1,1,-25
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,1,-35
0,1,25,35,45,55,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,1,1,1,0,0,-25
0,3,35,45,60,70,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,2,1,0,0,0,0,0,17,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,3,3,2,0,0,3,0,0,1,0,0,0,1,1,1,0,1,0,1,0,35,1,1,1,0,0,-25
0,1,35,45,60,70,0,1,2,3,1,0,0,3,0,0,1,0,0,1,0,,,0,1,1,0,0,35,1,0,1,0,0,-35
0,2,25,35,45,55,0,1,2,2,2,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,31,1,1,0,1,0,-15
0,12,50,55,70,85,0,1,1,3,4,0,1,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,-25
0,5,50,55,70,85,0,1,2,1,2,0,0,3,0,1,1,0,0,1,0,2,6,0,0,0,1,0,8,1,0,1,0,0,-35
0,4,50,55,70,85,0,1,2,1,4,0,1,3,0,0,1,0,0,1,0,3,4,0,0,0,0,0,16,1,1,0,1,0,-25
0,1,50,55,70,85,0,1,2,2,3,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,35,1,0,0,1,0,-50
0,3,25,35,45,55,0,1,1,3,1,0,0,3,0,0,0,1,1,0,0,1,3,0,1,1,0,0,35,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,2,1,2,0,0,3,0,0,1,0,0,1,0,3,4,0,0,0,1,0,35,1,1,0,1,0,-25
0,1,25,35,45,55,0,1,1,1,1,0,0,3,0,0,0,1,1,0,0,1,5,0,0,1,0,0,35,1,1,1,0,0,-25
0,2,25,35,45,55,0,1,3,3,2,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,1,0,34,1,1,1,0,0,-25
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,4,0,0,0,0,0,35,1,0,1,0,1,-35
0,1,35,45,60,70,0,1,2,3,4,0,1,3,0,0,1,0,0,1,0,3,4,0,1,0,0,0,35,1,0,0,1,0,-35
0,4,35,45,60,70,0,1,2,1,1,0,0,3,0,0,0,1,0,1,0,1,5,0,0,1,0,0,16,1,0,1,0,0,-35
0,2,35,45,60,70,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,2,1,0,0,0,0,0,24,1,0,0,1,0,-35
0,1,35,45,60,70,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,1,0,0,1,0,-35
0,1,35,45,60,70,0,1,3,1,4,0,1,3,0,1,1,0,0,0,1,1,3,0,0,0,0,0,35,1,0,0,1,0,-35
0,1,50,55,70,85,0,1,2,2,1,0,0,3,0,0,1,0,0,1,0,0,5,1,0,1,0,0,35,1,0,1,0,0,-50
0,2,90,95,120,145,0,1,1,3,1,0,0,3,0,0,0,1,1,0,0,3,4,0,1,1,0,0,26,1,0,0,1,0,-50
0,2,50,25,35,50,0,1,3,1,3,0,0,3,0,0,1,0,0,0,1,4,5,0,0,0,0,1,3,0,0,0,1,1,-50
0,1,100,125,160,190,0,1,1,1,4,0,1,3,0,0,1,0,1,0,0,3,4,0,0,0,0,0,35,1,0,0,1,0,-100
0,3,30,25,35,50,0,1,1,3,2,0,0,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,6,0,1,0,1,1,-30
0,4,65,75,95,120,0,1,2,3,1,0,0,3,0,0,1,0,0,1,0,2,6,0,1,1,0,0,2,0,0,1,0,0,-65
0,1,35,45,60,70,0,1,1,2,3,0,0,3,0,0,0,1,1,0,0,1,4,1,0,0,0,1,35,1,0,1,0,1,-35
0,1,35,45,60,70,0,1,2,3,2,0,0,3,0,0,1,0,0,1,0,2,6,0,1,0,1,0,35,1,0,1,0,0,-35
0,6,35,45,60,70,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,5,0,0,0,0,0,3,0,1,0,1,1,-10
0,3,35,45,60,70,0,1,3,1,1,0,0,3,,,0,1,0,0,1,3,1,0,0,1,0,0,3,0,0,1,0,0,-35
0,1,100,125,160,190,0,1,2,2,2,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,1,0,35,1,0,0,1,0,-100
0,1,250,500,625,750,0,1,3,2,4,0,1,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,34,1,0,1,0,1,-250
0,2,25,35,45,55,0,1,3,2,2,0,0,3,0,0,0,1,0,0,1,1,4,1,0,0,1,0,33,1,1,1,0,1,-25
0,4,65,75,95,120,1,0,0,0,0,0,0,3,,,1,0,0,0,0,2,6,0,0,0,0,0,6,0,0,1,0,0,-65
0,2,36,25,35,50,0,1,2,2,4,0,1,3,0,1,0,1,0,1,0,2,1,1,0,0,0,0,3,0,1,0,1,0,-25
0,2,25,25,35,50,0,1,3,2,3,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,1,1,0,0,-25
0,1,25,35,45,55,0,1,3,1,3,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,34,1,1,0,1,1,-25
0,3,50,55,70,85,0,1,1,2,4,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,-50
0,5,35,45,60,70,0,1,2,1,2,0,0,3,0,1,0,1,0,1,0,3,4,0,0,0,1,0,2,0,0,0,1,0,-35
0,3,100,125,160,190,0,1,3,1,3,0,0,3,0,1,1,0,0,0,1,1,5,0,0,0,0,1,13,1,0,1,0,0,-100
0,1,35,45,60,70,0,1,1,3,2,0,0,3,0,0,0,1,1,0,0,2,0,0,1,0,1,0,34,1,0,1,0,0,-35
0,2,35,45,60,70,0,1,2,1,2,0,0,3,0,0,1,0,0,1,0,3,4,0,0,0,1,0,5,0,0,0,1,0,-35
0,3,60,65,85,100,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,4,0,0,0,1,0,-60
0,3,20,25,35,50,0,1,1,1,1,0,0,3,0,1,1,0,1,0,0,1,4,0,0,1,0,0,12,1,1,1,0,1,-20
0,3,45,55,70,85,0,1,2,1,3,0,0,3,0,1,1,0,0,1,0,2,1,0,0,0,0,1,9,1,0,0,1,0,-45
0,4,55,65,85,100,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,4,0,1,1,0,0,-25
0,2,35,45,60,70,0,1,3,3,1,0,0,3,0,1,1,0,0,0,1,0,2,0,1,1,0,0,29,1,0,1,0,0,-35
0,2,55,65,85,100,0,1,2,2,1,0,0,3,0,0,0,1,0,1,0,0,4,1,0,1,0,0,17,1,0,1,0,1,-55
0,3,35,45,60,70,0,1,2,3,1,0,0,3,0,1,1,0,0,1,0,1,5,0,1,1,0,0,7,0,1,1,0,0,-25
0,1,50,55,70,85,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,0,0,0,0,34,1,0,1,0,0,-50
0,1,35,45,60,70,0,1,3,3,1,0,0,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,34,1,0,0,1,0,-35
0,3,70,75,95,120,0,1,3,1,1,0,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,28,1,0,1,0,1,-70
0,3,60,65,85,100,0,1,1,1,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17,1,0,0,1,1,-35
0,3,25,35,45,55,0,1,3,1,3,0,0,3,0,0,1,0,0,0,1,3,4,0,0,0,0,1,22,1,1,0,1,0,-12.5
0,7,120,125,160,190,0,1,2,1,3,0,0,3,0,0,0,1,0,1,0,1,5,0,0,0,0,1,9,1,0,1,0,0,-50
125,13,150,175,220,265,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,3,4,0,0,0,0,0,3,0,0,0,1,0,-25
0,1,50,55,70,85,0,1,3,3,1,0,0,3,0,1,1,0,0,0,1,1,1,0,1,1,0,0,34,1,0,1,0,0,-50
0,4,75,85,110,130,0,1,2,1,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,7,0,0,1,0,0,-75
0,1,50,55,70,85,0,1,3,1,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,34,1,0,0,1,0,-50
0,2,50,55,70,85,0,1,3,3,3,0,0,3,0,0,1,0,0,0,1,1,5,0,1,0,0,1,17,1,0,1,0,0,-50
0,1,50,55,70,85,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,6,0,0,0,0,0,34,1,0,1,0,0,-50
0,4,50,55,70,85,0,1,1,3,1,0,0,3,0,0,1,0,1,0,0,3,1,0,1,1,0,0,6,0,0,1,0,0,-50
0,3,20,25,35,50,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,5,0,0,0,0,0,11,1,1,1,0,0,-20
